,Unnamed: 0,句子,字,释义,正确选项（填序号）：
1492,3028,《诗》曰：“不显惟德！百辟其刑【之】,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
252,1788,获乎上有道，不信乎朋友，不获乎上矣；信乎朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，【不】顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
507,2043,祸福将至，【善】，必先知之；不善，必先知之,善,"1、<形>好；善良
<例句：择其善者而从之，其不善者而改之。>
<例句：愿无伐善，无施劳。>
<例句：晋鄙听，大善；不听，可使击之。>
2、<动>喜欢；羡慕
<例句：善万物之得时，感吾生之行休。>
<例句：罗敷善蚕桑，采桑城南隅。>
3、<形>表示赞许
<例句：王曰：‘善。’乃下令。>
4、<名>好的行为；长处
<例句：惟王君之心，岂爱人之善，虽一能为以废，而因为及其迹邪？>
<例句：一善易能也。>
5、<动>亲善；友好
<例句：楚左尹项伯者，项羽季父也，素善留侯张良。>
6、<动>善于；擅长
<例句：君子生非异也，善假于物也。>
<例句：陈康肃公尧咨善射。>
7、<副>好好地
<例句：愿得将军之首以献秦，秦王必喜而善见臣。>
8、<形>熟悉
<例句：我看着面善，心里就算是旧相识。>
9、<动>通“缮”
<例句：善刀而藏之。>
",
311,1847,“博学之，审问之，慎思之，明辨之，笃行【之】,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
1140,2676,【辟】如天地之无不持载，无不覆帱，辟如四时之错行，如日月之代明,辟,"1、<名>刑法;法律
<例句：制参辟铸刑书。>
2、<名>君主
<例句：荡荡上帝下民之辟。>
3、<动>征召
<例句：举孝廉不行连辟公府不就。>
4、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
5、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
6、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
7、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
8、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
9、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
10、<名>刑法;法律
<例句：制参辟铸刑书。>
11、<名>君主
<例句：荡荡上帝下民之辟。>
12、<动>征召
<例句：举孝廉不行连辟公府不就。>
13、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
14、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
15、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
16、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
17、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
18、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
19、<名>刑法;法律
<例句：制参辟铸刑书。>
20、<名>君主
<例句：荡荡上帝下民之辟。>
21、<动>征召
<例句：举孝廉不行连辟公府不就。>
22、<动>通“避”
<例句：其北陵文王之所辟风雨也。>
23、<动>开;打开
<例句：巫从旁望空代祝唇吻翕辟不知何词。>
24、<动>开辟;开垦;开设
<例句：欲辟土地朝秦楚。>
<例句：隙地未尽辟闭廛未尽居也。>
<例句：辟病梅之馆以贮之。>
25、<动>排斥;驳斥
<例句：辟邪说难任人不为拒谏。>
26、<形>偏僻;僻远
<例句：何买田宅必居穷辟处。>
27、<动>比喻,打比方
<例句：有为者辟若掘井掘井九仞而不及泉犹为弃井也。>
",
395,1931,唯【天】下至诚，为能尽其性；能尽其性，则能尽人之性；能尽人之性，则能尽物之性；能尽物之性，则可以赞天地之化育；可以赞天地之化育，则可以与天地参矣,天,"1、<名>天空
<例句：是日也，天朗气清，惠风和畅。>
<例句：其容清明，天高日晶。>
<例句：天似穹庐，笼盖四野。>
2、<名>天气；气候
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
3、<名>自然；本性
<例句：依乎天理，批大郤，导大窾。>
4、<名>古代人们想像中万事万物的主宰者
<例句：秦违蹇叔而以贪勤民，天奉我也。>
<例句：隘而不列，天赞我也。>
<例句：此天亡我也，非战之罪也。>
5、<名>人们赖以生存的人物
<例句：王者以民人为天，而民人以食为天。>
",
358,1894,人一能【之】己百之，人十能之己千之,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
263,1799,获乎上有道，不信乎朋友，不获乎上矣；信乎朋友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，不顺乎亲矣；诚身有道，不明乎善，不诚【乎】身矣,乎,"1、表疑问语气，可译为""吗""""呢""。
<例句：儿寒乎？欲食乎？>
<例句：岂有相公此时出见客乎？>
<例句：欲安所归乎？>
2、表测度语气，可译为""吧""。
<例句：王之好乐甚，则齐其庶几乎。>
<例句：其皆出于此乎？>
3、用于感叹句，可译为""啊""""呀""等。
<例句：呜呼！孰知赋敛之毒有甚是蛇者乎！>
4、用在句中的停顿处。
<例句：胡为乎遑遑欲何之？>
5、表反问语气，“吗”“呢”。
<例句：夫庸知其年之先后生于吾乎？>
6、表婉商语气，“吗”。
<例句：举大计亦死，等死，死国可乎>
7、用于祈使句，可不译。
<例句：长铗归来乎﹗出无车>
8、在。
<例句：出，跳梁乎井干之上。>
9、对、对于。
<例句：吾尝疑乎是。>
10、比。
<例句：其闻道也固先乎吾，吾从而师之。>
11、此外，可作词尾。
<例句：恢恢乎其于游刃必有余地矣！>
",
359,1895,人一能之【己】百之，人十能之己千之,己,"1、<代>自己
<例句：知彼知己，百战不殆。>
2、<名>天干的第六位
<例句：晋师己亥过河也。>
",
842,2378,是【故】居上不骄，为下不倍；国有道，其言足以兴；国无道，其默足以容,故,"1、<名>事故；变故
<例句：今也不幸至于大故。>
<例句：乡园多故，不能不动客子之愁。>
2、<名>缘故；原因
<例句：赵王岂以一璧之故欺秦邪？>
3、<形>旧；旧的；原来的
<例句：此为其故迹，岂信然邪？>
4、<副>旧时；从前
<例句：轩东故尝为厨，人往，从轩前过。>
5、<名>老朋友；旧交情
<例句：若非故人乎？>
<例句：君安与项伯有故？>
6、<形>衰退；衰老
<例句：暮去春来颜色故。>
7、<动>死亡；去世
<例句：目今其祖早故，只有个儿子。>
8、<副>故意；特意
<例句：将尉醉，广故数言欲亡，忿恚尉。>
9、<副>还是；仍然
<例句：大人故嫌迟。>
10、<副>通“固”，本来
<例句：此物故非西产。>
11、<连>所以；因此
<例句：其志洁，故其称物芳。>
",
1192,2728,唯天下至圣为能聪明睿知，足【以】有临也；宽裕温柔，足以有容也；发强刚毅，足以有执也；齐庄中正，足以有敬也；文理密察，足以有别也,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
1524,3060,"”【毛】犹有伦，上天之载，无声无臭，至矣！
",毛,"1、<名>动植物表皮所生的丝状物
<例句：恨无毛羽，不能奋飞。>
2、<名>头发；胡须
<例句：君子不重伤，不禽二毛。>
3、<名>草木
<例句：曾不能毁山之一毛，其如土石何？>
4、<名>五谷；庄稼
<例句：故五月渡泸，深入不毛。>
<例句：不毛之地。>
",
1382,2918,君子【之】道：淡而面不厌，简而文，温而理，知远之近，知风之自，知微之显，可与入德矣,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
1465,3001,《诗》曰：“奏假无言，时【靡】有争,靡,"1、<形>奢侈；浪费
<例句：生之者甚少，而靡之者甚多。>
2、<形>细腻
<例句：靡颜腻理。>
3、<动>倒下
<例句：吾视其辙乱，望其旗靡，故逐之。>
4、<动>退下；败退
<例句：左右欲刃相如，相如张目叱之，左右皆靡。>
5、<动>没有；无
<例句：于败堵丛草处，控石发穴，靡计不施。>
6、<副>不
<例句：三岁为妇，靡室劳矣。>
7、<形>奢侈；浪费
<例句：生之者甚少，而靡之者甚多。>
8、<形>细腻
<例句：靡颜腻理。>
9、<动>倒下
<例句：吾视其辙乱，望其旗靡，故逐之。>
10、<动>退下；败退
<例句：左右欲刃相如，相如张目叱之，左右皆靡。>
11、<动>没有；无
<例句：于败堵丛草处，控石发穴，靡计不施。>
12、<副>不
<例句：三岁为妇，靡室劳矣。>
",
16,1552,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，敬大臣则不眩，体群臣则士【之】报礼重，子庶民则百姓劝，来百工则财用足，柔远人则四方归之，怀诸侯则天下畏之,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
51,1587,齐明盛服，非【礼】不动,礼,"1、<名>原指祭神敬祖，后成为奴隶社会和封建社会的等级制度、社会规范和道德规范的总称
<例句：大行不顾细谨，大礼不辞小让。>
2、<名>礼貌；礼仪；表示敬意的语言或动作
<例句：乃设九宾礼于廷。>
<例句：或遇其叱咄，色愈恭，礼愈至。>
3、<动>尊敬；以礼相待
<例句：孙讨虏聪明仁惠，敬贤礼士。>
4、<名>礼物
<例句：所以不报谢者，以为小礼无所用。>
5、<名>儒家经典“五经”之一，包括《仪礼》《周礼》《礼记》三部书
",
1182,2718,【唯】天下至圣为能聪明睿知，足以有临也；宽裕温柔，足以有容也；发强刚毅，足以有执也；齐庄中正，足以有敬也；文理密察，足以有别也,唯,"1、<副>只；仅
<例句：实冀三横唯余其一。>
2、<助>用句首，表示希望
<例句：唯大王与群臣孰计议之。>
3、<助>用于句首，表示语气
<例句：唯求则非邦也与？>
<例句：是>
<例句：毅伪退辞谢，俯仰唯唯。>
4、<副>只；仅
<例句：实冀三横唯余其一。>
5、<助>用句首，表示希望
<例句：唯大王与群臣孰计议之。>
6、<助>用于句首，表示语气
<例句：唯求则非邦也与？>
<例句：是>
<例句：毅伪退辞谢，俯仰唯唯。>
",
1149,2685,辟如天地之无不持载，无不【覆】帱，辟如四时之错行，如日月之代明,覆,"1、<动>翻；翻转过来
<例句：譬如平地，虽覆一篑，进，吾往也。>
<例句：樊哙覆其盾于地。>
2、<动>覆没
<例句：至于颠覆，理固宜然。>
3、<动>遮盖；掩蔽
<例句：公阅毕，即解貂覆生，为掩户。>
<例句：枝枝相覆盖，叶叶相交通。>
4、<动>伏兵
<例句：楚人坐其北门而覆山下，大败之。>
5、<动>审察
<例句：反覆覆愚臣之言。>
6、<副>反；反而
<例句：不惩其心，覆怨其正。>
7、<动>通“复”，回复，回
<例句：赏赐决于外，不从中覆也。>
",
601,2137,博厚，所以载物也；高明，所【以】覆物也；悠久，所以成物也,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",
867,2403,《诗》曰：“【既】明且哲，以保其身,既,"1、<动>尽；完；终了
<例句：言未既，有笑于列者曰。>
2、<副>后来；不久
<例句：既，卫人赏之以邑。>
3、<副>已经，……以后
<例句：既罢，归国，以相如功大，拜为上卿。>
4、<副>全；都；皆
<例句：楚人既咎子兰以劝怀王入秦而不反也。>
5、<连>既然；既然是
<例句：既自以心为形役，奚惆怅而独悲。>
<例句：既来之，则安之。>
6、<连>与“且”、“又”、“亦”相呼应，表并列关系
<例句：有风既作飘摇之态，无风亦呈袅娜之姿。>
<例句：三军既惑且疑，则诸侯之难到矣。>
7、<副>通“即”，就；便
<例句：轲既取图奉之。>
",
351,1887,有弗学，学之弗能，弗措也；有弗问，问之弗知，弗措也；有弗思，思之弗得，弗措也；有弗辨，辨之弗明，弗措也；有弗行，行【之】弗笃，弗措也,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
838,2374,温故而知【新】，敦厚以崇礼,新,"1、<形>新的；与“旧”相对
<例句：新鬼烦冤旧鬼哭。>
2、<名>新出现的事物
<例句：温故而知新。>
3、<形>新鲜
<例句：客舍青青柳色新。>
4、<副>刚；才
<例句：赵太后新用事，秦急攻之。>
",
1516,3052,子曰：“声色之于以【化】民,化,"1、<动>改变；变化
<例句：变法者因时而化。>
<例句：然而灵用不同，玄化各异。>
2、<动>削除
<例句：钻燧取火，以化腥臊。>
3、<名>造化；大自然的功能
<例句：聊乘化以归尽，乐夫天命复奚疑。>
4、<名>教化；用教育感化的方法改变人心风俗
<例句：逮奉圣朝，沐浴清化。>
5、<名>风俗；风气
<例句：败俗伤化。>
6、<动>募化；乞讨
<例句：突有宋启富到门求吃化饭。>
7、<动>死的委婉说法
<例句：余今斯化，可以无恨。>
8、<动>改变；变化
<例句：变法者因时而化。>
<例句：然而灵用不同，玄化各异。>
9、<动>削除
<例句：钻燧取火，以化腥臊。>
10、<名>造化；大自然的功能
<例句：聊乘化以归尽，乐夫天命复奚疑。>
11、<名>教化；用教育感化的方法改变人心风俗
<例句：逮奉圣朝，沐浴清化。>
12、<名>风俗；风气
<例句：败俗伤化。>
13、<动>募化；乞讨
<例句：突有宋启富到门求吃化饭。>
14、<动>死的委婉说法
<例句：余今斯化，可以无恨。>
",
1401,2937,君子之道：淡而面不厌，简而文，温而理，知远之近，知风之自，【知】微之显，可与入德矣,知,"1、<动>知道；了解
<例句：故察己则可以知人。>
2、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
3、<名>知觉；感觉
<例句：官知止而神欲行。>
4、<动>感到；觉得
<例句：春江水暖鸭先知。>
5、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
6、<名>交情
<例句：绝宾客之知。>
7、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
8、<动>主持
<例句：吾与之共知赵国之政。>
9、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
10、<动>知道；了解
<例句：故察己则可以知人。>
11、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
12、<名>知觉；感觉
<例句：官知止而神欲行。>
13、<动>感到；觉得
<例句：春江水暖鸭先知。>
14、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
15、<名>交情
<例句：绝宾客之知。>
16、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
17、<动>主持
<例句：吾与之共知赵国之政。>
18、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
",
781,2317,大哉！圣人之道【洋】洋乎！发育万物，峻极于天,洋,"1、<形>多
<例句：德洋恩普，物靡不得其所。>
2、<名>海洋
<例句：黑水洋，即北海洋也。>
",
689,2225,及其广厚，载【华】岳而不重，振河海而不泄，万物载焉,华,"1、<名>花
<例句：常恐秋节至，焜黄华叶衰。>
2、<形>花白
<例句：多情应笑我，早生华发。>
3、<形>华丽；华美
<例句：歃血于华屋之下。>
4、<名>精华；精美的东西
<例句：物华天宝。>
5、<名>文才
<例句：昔庾元规才华精英。>
6、<形>豪华；浮华
<例句：吾性不善华靡。>
7、<名>光彩
<例句：末有十日，其华下照也。>
8、<形>显贵；显耀
<例句：所谓贤人君子者，非必高位厚禄，富贵荣华之谓也。>
9、<名>汉族的古称
<例句：我诸戎饮食、衣服不与华同。>
10、<名>华山
<例句：然后践华为城。>
11、<名>花
<例句：常恐秋节至，焜黄华叶衰。>
12、<形>花白
<例句：多情应笑我，早生华发。>
13、<形>华丽；华美
<例句：歃血于华屋之下。>
14、<名>精华；精美的东西
<例句：物华天宝。>
15、<名>文才
<例句：昔庾元规才华精英。>
16、<形>豪华；浮华
<例句：吾性不善华靡。>
17、<名>光彩
<例句：末有十日，其华下照也。>
18、<形>显贵；显耀
<例句：所谓贤人君子者，非必高位厚禄，富贵荣华之谓也。>
19、<名>汉族的古称
<例句：我诸戎饮食、衣服不与华同。>
20、<名>华山
<例句：然后践华为城。>
21、<名>花
<例句：常恐秋节至，焜黄华叶衰。>
22、<形>花白
<例句：多情应笑我，早生华发。>
23、<形>华丽；华美
<例句：歃血于华屋之下。>
24、<名>精华；精美的东西
<例句：物华天宝。>
25、<名>文才
<例句：昔庾元规才华精英。>
26、<形>豪华；浮华
<例句：吾性不善华靡。>
27、<名>光彩
<例句：末有十日，其华下照也。>
28、<形>显贵；显耀
<例句：所谓贤人君子者，非必高位厚禄，富贵荣华之谓也。>
29、<名>汉族的古称
<例句：我诸戎饮食、衣服不与华同。>
30、<名>华山
<例句：然后践华为城。>
",
97,1633,所以修身也；去谗远色，贱货而贵德，所以劝贤也；尊其位，重其禄，同其好恶，所以劝亲亲也；官盛任使，所以劝大臣也；忠信重禄，【所】以劝士也；时使薄敛，所以劝百姓也；日省月试，既廪称事，所以劝百工也；送往迎来，嘉善而矜不能，所以柔远人也；继绝世，举废国，治乱持危,所,"1、经常放在动词前，同动词结合，组成""所""字结构。""所""字结构是名词性短语，表示""所……的人""、""所……的事物""、""所……的情况""等。
<例句：于众人广坐之中，不宜有所过，今公子故过之。>
<例句：故余虽愚，卒获有所闻。>
<例句：余在患难中，间以诗记所遭。>
2、""所""和动词结合，后面再有名词性结构，则所字结构起定语的作用。
<例句：夜则以兵围所寓舍。>
<例句：臣所过屠者朱亥，此子贤者，世莫能知，故隐屠闻耳。>
3、在有些句子中，""为""和""所""呼应，组成""为……所……""的格式，表示被动。
<例句：贾家庄几为巡徼所陵迫死。>
<例句：嬴闻如姬父为人所杀。>
4、表示原因的。
<例句：亲贤臣，远小人，此先汉所以兴隆也；亲小人，远贤臣，此后汉所以倾颓也。>
<例句：吾所以为此者，以先国家之急而后私仇也。>
<例句：臣所以去亲戚而事君者，徒慕君之高义也。>
<例句：所以遣将守关者，备他盗之出入与非常也。>
5、表示手段或凭借的。
<例句：吾所以待侯生者备矣，……>
<例句：师者，所以传道受业解惑也。>
6、【所谓】所说的。
<例句：此所谓战胜于朝廷。>
<例句：非吾所谓传其道解其惑者也。>
7、到处。
<例句：石之铿然有声音者，所在皆是也。>
8、所在之处，处所。
<例句：原来有这等一个所在，且回衙去>
<例句：急趋之，折过墙隅，迷其所在。>
",
1361,2897,夫焉有所倚？肫肫其仁！渊渊其渊！浩浩其天！苟不固聪明圣知达天德者，其孰能知之？《诗》曰：“衣锦尚絅”，恶【其】文之著也,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",
1340,2876,夫焉有所倚？肫肫其仁！渊渊其渊！【浩】浩其天！苟不固聪明圣知达天德者，其孰能知之？《诗》曰：“衣锦尚絅”，恶其文之著也,浩,"1、<形>水面广阔盛大
<例句：浩浩汤汤，横无际涯。>
2、<形>气势大；气魄大
<例句：浩歌弥激烈。>
<例句：然后浩乎其沛然矣。>
3、<形>众多
<例句：丧祭，用不足曰暴，有余曰浩。>
4、<形>正大刚直
<例句：忠毅者圣贤家法，其气浩然，常留天地之间。>
",
196,1732,言前定则不跲，事前定则不困，行【前】定则不疚，道前定则不穷,前,"1、<动>上前；前进
<例句：乃前曰：‘璧有瑕，请指示王。’>
2、<名>前面；之前
<例句：生乎吾前，其闻道也固先乎吾。>
3、<副>先前；早前
<例句：迫而视之，乃前寄辞者。>
",
