,sentences,words,meanings,labels
1193,”舅犯曰：“亡人无以为宝，仁【亲】以为宝,亲,"1、<名>父母
<例句：冯公有亲乎?>
2、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
3、<名>亲人；亲族
<例句：外无期功强近之亲。>
4、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
5、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
6、<名>父母
<例句：冯公有亲乎?>
7、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
8、<名>亲人；亲族
<例句：外无期功强近之亲。>
9、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
10、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
11、<名>父母
<例句：冯公有亲乎?>
12、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
13、<名>亲人；亲族
<例句：外无期功强近之亲。>
14、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
15、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
",2 0
1194,”舅犯曰：“亡人无以为宝，仁亲【以】为宝,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",2
1195,”舅犯曰：“亡人无以为宝，仁亲以【为】宝,为,"1、做。
<例句：谁为大王为此计者。>
<例句：为之，则难者亦易矣；不为，则易者亦难矣。>
2、成为。
<例句：吾令人望其气，皆为龙虎，成五采。>
3、担任。
<例句：陈胜、吴广皆次当行，为屯长。>
<例句：公为都御史，与太监某守辽东。>
4、是，算是。
<例句：如今人方为刀俎，我为鱼肉。>
<例句：中峨冠而多髯者为东坡。>
<例句：若止印三二本，未为简易。>
5、通""谓""。可译为""说""。
<例句：孔子不能决也，两小儿笑曰：“孰为汝多知乎！”>
6、表被动。
<例句：吾属今为之虏矣。>
<例句：身客死于秦，为天下笑。>
<例句：焦仲卿妻刘氏，为促卿母所遣。>
7、给，替。
<例句：疱丁为文惠君解牛。>
<例句：旦日飨士卒，为击破沛公军！>
<例句：此人一一为具言所闻。（介词后面省略宾语""之""，""为之具言所闻""即给桃花园中的人详细地说出所听说的事情。>
8、向，对。
<例句：如姬为公子泣。>
<例句：媪之送燕后也，持其踵为之泣。>
9、因为。
<例句：百姓之不见保，为不用恩焉。>
<例句：盘庚不为怨者故改其度。>
10、语气词：位于句尾，表疑问、感叹、反诘，可译为""呢""。
<例句：何故怀瑾握瑜，而自令见放为？>
<例句：何辞为？>
11、介词：位于名词前，指某一事物通过某种目的成为另一种专有事物，可译为“作为”。
<例句：吕不韦乃以五百金与子楚，为进用，结宾客。>
",4
1196,”舅犯曰：“亡人无以为宝，仁亲以为【宝】,宝,"1、<名>宝物;珍贵的东西
<例句：和氏璧天下所共传宝也。>
2、<名>泛指珍贵的事物
<例句：不爱珍器重宝肥沃之地。>
3、<形>珍贵的
<例句：被明月兮珮宝璐。>
",1
1197,”《秦【誓】》曰：“若有一个臣，断断兮无他技，其心休休焉，其如有容焉,誓,"1、<名>古代统治者征战前告诫将士的言辞
<例句：（五戒）一曰誓，用之军旅。>
2、<名>盟约；誓言
<例句：女子先有誓，老姥岂敢言。>
3、<动>立誓；发誓
<例句：不久当还归，誓天不相负。>
",1
1198,”《秦誓》【曰】：“若有一个臣，断断兮无他技，其心休休焉，其如有容焉,曰,"1、<动>说
<例句：君子曰：学不可以已。>
2、<动>称为
<例句：齐有处士曰钟离子。>
3、<动>是，举例时用
<例句：按诸五人，曰颜佩伟，杨念如……>
4、<动>为
<例句：先帝称之曰能。>
5、<助>用于句首
<例句：曰为改岁，入此室处。>
",1
1199,”《秦誓》曰：“【若】有一个臣，断断兮无他技，其心休休焉，其如有容焉,若,"1、表近指，""这""、""这样""、""如此""。
<例句：南宫适出，子曰：""君子哉若人！"">
2、表假设，""如果""、""假如""。
<例句：若能以吴、越之众与中国抗衡……>
3、表选择，""或""、""或者""。
<例句：以万人若一郡降者，封万户。>
4、与""夫""、""至""结合，组成""若夫""、""至若""，放在一段或另一层意思的开头，表示他转。
<例句：若夫霪雨霏霏……至若春和景明……>
",2
1200,”《秦誓》曰：“若【有】一个臣，断断兮无他技，其心休休焉，其如有容焉,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",1
1201,”《秦誓》曰：“若有【一】个臣，断断兮无他技，其心休休焉，其如有容焉,一,"1、<数>
<例句：一屠晚归。>
2、<连>一边；一面
<例句：一觞一咏，亦足以畅叙幽情。>
3、<形>同一；一样
<例句：古今一也。>
4、<动>看作一样
<例句：固知一死生为虚诞，齐彭殇为妄作。>
5、<动>统一
<例句：六王毕，四海一。>
6、<动>专一
<例句：用心一也。>
7、<副>全；一概
<例句：而或长烟一空，皓月千里。>
8、<副>一旦
<例句：公子诚一开口请如姬，如姬必许诺。>
9、<副>才；刚刚
<例句：初一交战，操军不利。>
10、<副>初次
<例句：一鼓作气。>
",1
1202,”《秦誓》曰：“若有一【个】臣，断断兮无他技，其心休休焉，其如有容焉,个,"1、<量>个
<例句：七八个星天外，两三点雨山前。>
<例句：俺看承的一合米，关着八九个人的命。>
2、<代>这；这样
<例句：白发三千丈，缘愁似个长。>
3、<量>个
<例句：七八个星天外，两三点雨山前。>
<例句：俺看承的一合米，关着八九个人的命。>
4、<代>这；这样
<例句：白发三千丈，缘愁似个长。>
",1
1203,”《秦誓》曰：“若有一个臣，断断【兮】无他技，其心休休焉，其如有容焉,兮,"1、xī<助>表示停顿或舒缓语气，相当于“啊”、“呀”
<例句：与天地兮比寿，与日月兮齐光。>
",1
1204,”《秦誓》曰：“若有一个臣，断断兮【无】他技，其心休休焉，其如有容焉,无,"1、<动>没有
<例句：黔无驴，有好事者船载以入。>
2、<副>不；别
<例句：硕鼠硕鼠，无食我麦。>
3、<连>不论；无论
<例句：是故无贵无贱，无长无少，道之所存师之所存也。>
4、<形>贫穷；无资财
<例句：礼生于有而废于无。>
",1
1205,”《秦誓》曰：“若有一个臣，断断兮无【他】技，其心休休焉，其如有容焉,他,"1、<代>其他的；别的
<例句：《诗》云：‘他人有心，予忖度之。’>
<例句：海誓山盟，各无他志。>
2、<代>指第三人称
<例句：他也故违了皇宣命，都是些吃仓廒的鼠耗。>
<例句：身体面庞虽怯弱不胜，却有一段自然风流态度，便知他有不足之症。>
<例句：他>
",1
1206,”《秦誓》曰：“若有一个臣，断断兮无他【技】，其心休休焉，其如有容焉,技,"1、<名>技术；技能；本领
<例句：善哉!技盖至此乎?>
2、<名>有技艺的人
<例句：故百技所成，所以养一人也。>
",1
1207,”《秦誓》曰：“若有一个臣，断断兮无他技，【其】心休休焉，其如有容焉,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
1208,”《秦誓》曰：“若有一个臣，断断兮无他技，其【心】休休焉，其如有容焉,心,"1、<名>心脏
<例句：顺我，即先刺心。>
2、<名>心脏所在的胸部
<例句：此臣日夜切齿拊心也。>
3、<名>内心，古人认为心是思维的器官
<例句：读书三到，谓心到，眼到，口到。>
4、<名>想法；心意
<例句：勤而无所，必有悖心。>
5、<名>中心；中央
<例句：唯见江心秋月白。>
",3
1209,”《秦誓》曰：“若有一个臣，断断兮无他技，其心【休】休焉，其如有容焉,休,"1、<动>休息
<例句：负者歌于途，行者休于树。>
2、<名>吉祥；喜庆
<例句：休祲降于天。>
3、<动>停止；结束
<例句：少年大骇，急解令休止。>
4、<副>不要
<例句：则这攒典哥哥休强挺。>
",0
1210,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休【休】焉，其如有容焉,休,"1、<动>休息
<例句：负者歌于途，行者休于树。>
2、<名>吉祥；喜庆
<例句：休祲降于天。>
3、<动>停止；结束
<例句：少年大骇，急解令休止。>
4、<副>不要
<例句：则这攒典哥哥休强挺。>
",0
1211,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休【焉】，其如有容焉,焉,"1、常用在句末，一般可不译出。
<例句：于是余有叹焉。>
2、有时用于反诘语气，可译为""呢""。
<例句：万钟于我何加焉！>
3、""焉""在句中，作形容词、副词词尾，表示语气上的停顿。
<例句：硿硿焉，余固笑而不信也。>
4、代词。相当于""之""。
<例句：使皇武子辞焉。>
<例句：惟俟夫观人风者得焉。>
<例句：犹且从师而问焉。>
<例句：去今之墓而葬焉，其为时止十有一月耳。>
5、疑问代词。译为""什么""、""哪里""等。
<例句：面目美好者，焉故必知者。>
<例句：且焉置土石？>
<例句：未知生，焉知死>
<例句：割鸡焉用牛刀>
6、兼词。相当于""于是""、""于之""等。
<例句：必死是间，余收尔骨焉。>
<例句：微波入焉。>
",3
1212,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休焉，【其】如有容焉,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",6
1213,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休焉，其【如】有容焉,如,"1、<动>往；到……去
<例句：入溆浦余儃佪兮，迷不知吾所如。>
2、<动>依照；遵从
<例句：先生如其指，内狼于囊。>
3、<动>顺；符合
<例句：邂逅不如意，便还就孤。>
4、<动>像；如同
<例句：日初出大如车盖。>
5、<动>及；比得上
<例句：天时不如地利。>
6、<动>用于短语“如……何”中，表示“对待……怎么办”、“把……怎么办”
<例句：如太行、王屋何？>
7、<副>不如；应该
<例句：若爱重伤，则如勿伤。>
8、<连>如果；假如
<例句：洛阳亲友如相问。>
9、<连>或者
<例句：安见方六七十，如五六十，而非邦也者？>
10、<连>至于
<例句：如其礼乐，以俟君子。>
11、词缀
<例句：……的样子>
<例句：仁义之人，其言蔼如也。>
",0
1214,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休焉，其如【有】容焉,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",3
1215,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休焉，其如有【容】焉,容,"1、<名>容量；容积
<例句：察表候以知命，犹察斗斛以知容矣。>
2、<动>容纳
<例句：方正之不容也。>
3、<动>宽容
<例句：不能容人者无亲。>
4、<动>容许；许可
<例句：亡奈何矣，姑容我入。>
5、<动>收容
<例句：或脱身以逃，不能容于远近。>
6、<名>面容；面貌
<例句：颜色憔悴，形容枯槁。>
7、<名>脸色；神色
<例句：整顿衣裳起敛容。>
8、<动>修饰面容；打扮
<例句：士为知己者死，女为悦己者容。>
",3
1216,”《秦誓》曰：“若有一个臣，断断兮无他技，其心休休焉，其如有容【焉】,焉,"1、常用在句末，一般可不译出。
<例句：于是余有叹焉。>
2、有时用于反诘语气，可译为""呢""。
<例句：万钟于我何加焉！>
3、""焉""在句中，作形容词、副词词尾，表示语气上的停顿。
<例句：硿硿焉，余固笑而不信也。>
4、代词。相当于""之""。
<例句：使皇武子辞焉。>
<例句：惟俟夫观人风者得焉。>
<例句：犹且从师而问焉。>
<例句：去今之墓而葬焉，其为时止十有一月耳。>
5、疑问代词。译为""什么""、""哪里""等。
<例句：面目美好者，焉故必知者。>
<例句：且焉置土石？>
<例句：未知生，焉知死>
<例句：割鸡焉用牛刀>
6、兼词。相当于""于是""、""于之""等。
<例句：必死是间，余收尔骨焉。>
<例句：微波入焉。>
",1
1217,【人】之有技，若己有之；人之彦圣，其心好之，不啻若自其口出,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",3
1218,人【之】有技，若己有之；人之彦圣，其心好之，不啻若自其口出,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",4
1219,人之【有】技，若己有之；人之彦圣，其心好之，不啻若自其口出,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",3
1220,人之有【技】，若己有之；人之彦圣，其心好之，不啻若自其口出,技,"1、<名>技术；技能；本领
<例句：善哉!技盖至此乎?>
2、<名>有技艺的人
<例句：故百技所成，所以养一人也。>
",1
1221,人之有技，【若】己有之；人之彦圣，其心好之，不啻若自其口出,若,"1、表近指，""这""、""这样""、""如此""。
<例句：南宫适出，子曰：""君子哉若人！"">
2、表假设，""如果""、""假如""。
<例句：若能以吴、越之众与中国抗衡……>
3、表选择，""或""、""或者""。
<例句：以万人若一郡降者，封万户。>
4、与""夫""、""至""结合，组成""若夫""、""至若""，放在一段或另一层意思的开头，表示他转。
<例句：若夫霪雨霏霏……至若春和景明……>
",0
1222,人之有技，若【己】有之；人之彦圣，其心好之，不啻若自其口出,己,"1、<代>自己
<例句：知彼知己，百战不殆。>
2、<名>天干的第六位
<例句：晋师己亥过河也。>
",1
1223,人之有技，若己【有】之；人之彦圣，其心好之，不啻若自其口出,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",3
1224,人之有技，若己有【之】；人之彦圣，其心好之，不啻若自其口出,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",5
1225,人之有技，若己有之；【人】之彦圣，其心好之，不啻若自其口出,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",3
1226,人之有技，若己有之；人【之】彦圣，其心好之，不啻若自其口出,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",4
1227,人之有技，若己有之；人之【彦】圣，其心好之，不啻若自其口出,彦,"1、yàn<名>指有才学的人
<例句：彼其之子，邦之彦兮。>
<例句：张凭举孝廉，出都，负其才气，谓必参时彦。>
",1
1228,人之有技，若己有之；人之彦【圣】，其心好之，不啻若自其口出,圣,"1、<形>通达事理，才智非凡
<例句：以管仲之圣而隰朋之智，至其所不知，不难师于老马与蚁。>
2、<名>具有最高智慧和道德的人
<例句：是故圣益圣，愚益愚。>
3、<名>在某方面最杰出的人；精通某种技艺或业务的人
<例句：诗圣>
<例句：棋圣>
4、<名>封建时代对当时的王朝或帝王的尊称
<例句：诚宜开张圣听。>
",1
1229,人之有技，若己有之；人之彦圣，【其】心好之，不啻若自其口出,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
1230,人之有技，若己有之；人之彦圣，其【心】好之，不啻若自其口出,心,"1、<名>心脏
<例句：顺我，即先刺心。>
2、<名>心脏所在的胸部
<例句：此臣日夜切齿拊心也。>
3、<名>内心，古人认为心是思维的器官
<例句：读书三到，谓心到，眼到，口到。>
4、<名>想法；心意
<例句：勤而无所，必有悖心。>
5、<名>中心；中央
<例句：唯见江心秋月白。>
",3
1231,人之有技，若己有之；人之彦圣，其心【好】之，不啻若自其口出,好,"1、<形>容貌美
<例句：秦氏有好女，自名为罗敷。>
2、<形>好；善、佳
<例句：坏>
<例句：恶>
<例句：好雨知时节。>
<例句：正是江南好风景。>
3、<动>完毕；完成
<例句：妆好方长叹，欢余却浅颦。>
4、<副>合适；合宜
<例句：青春作伴好还家。>
5、<副>很
<例句：你这客官好不晓事。>
6、<形>病痊愈
<例句：只怕他的病一生不能好的了。>
7、<动>喜欢；喜好
<例句：余幼好此奇服兮，年既老而不衰。>
8、<名>玉器或钱币中间的孔
<例句：璧羡度尺，好三寸以为度。>
9、<形>容貌美
<例句：秦氏有好女，自名为罗敷。>
10、<形>好；善、佳
<例句：坏>
<例句：恶>
<例句：好雨知时节。>
<例句：正是江南好风景。>
11、<动>完毕；完成
<例句：妆好方长叹，欢余却浅颦。>
12、<副>合适；合宜
<例句：青春作伴好还家。>
13、<副>很
<例句：你这客官好不晓事。>
14、<形>病痊愈
<例句：只怕他的病一生不能好的了。>
15、<动>喜欢；喜好
<例句：余幼好此奇服兮，年既老而不衰。>
16、<名>玉器或钱币中间的孔
<例句：璧羡度尺，好三寸以为度。>
",7
1232,人之有技，若己有之；人之彦圣，其心好【之】，不啻若自其口出,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",5
1233,人之有技，若己有之；人之彦圣，其心好之，【不】啻若自其口出,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
