sentence,label
"('宫中“府”中，俱为一体', '府：指丞相府')",1
"('宫中府中，“俱”为一体', '俱：通具')",1
"('臣本布衣，躬耕于南阳，苟“全”性命于乱世，不求闻达于诸侯', '全：都')",1
"('今陛下未“及”高帝，谋臣不如良、平，而欲以长策取胜，坐定天下：此臣之未解一也', '及：以及')",1
"('曹操五攻昌霸不下，四越巢湖不成，任用李服而李服图之，委任夏侯而夏侯败亡，先帝每称操“为”能，犹有此失', '为：做')",1
"('夫难“平”者，事也', '平：公平')",1
"('至于成败利钝，非臣之“明”所能逆睹也', '明：严明')",1
"('至于成败利钝，非臣“之”明所能逆睹也', '之：指郭攸之等人')",1
"('至于成败利“钝”，非臣之明所能逆睹也', '钝：刀刃不锋利')",1
"('至“于”成败利钝，非臣之明所能逆睹也', '于：到')",1
"('至于成败“利钝”，非臣之明所能逆睹也', '利钝：喻顺利或困难')",1
"('至于成败利钝，非臣之明所能逆“睹”也', '睹：亦即逆见，预料')",1
"('“隆中”对亮躬耕陇亩，好为《梁父吟》', '隆中：地名，今襄阳城西公里古隆中')",1
"('隆中“对”亮躬耕陇亩，好为《梁父吟》', '对：回答应对')",1
"('隆中对“亮”躬耕陇亩，好为《梁父吟》', '亮：即诸葛亮，字孔明，徐州琅琊阳都人')",1
"('隆中对亮“躬”耕陇亩，好为《梁父吟》', '躬：亲自')",1
"('隆中对亮躬耕“陇亩”，好为《梁父吟》', '陇亩：田地')",1
"('隆中对亮躬耕陇亩，“好”为《梁父吟》', '好：喜爱')",1
"('隆中对亮躬耕陇亩，好“为”《梁父吟》', '为：唱')",1
"('身长八尺，每自比于“管仲”、乐毅，时人莫之许也', '管仲：名夷吾，春秋时齐桓公的国相，帮助桓公建立霸业')",1
"('身长八尺，每自比于管仲、“乐毅”，时人莫之许也', '乐毅：战国时燕昭王的名将，曾率领燕赵韩魏楚五国兵攻齐，连陷七十余城')",1
"('身长八尺，每自比于管仲、乐毅，时人“莫”之许也', '莫：没有人')",1
"('身长八尺，每自比于管仲、乐毅，时人莫“之”许也', '之：代词，指诸葛亮自比于管仲乐毅')",1
"('身长八尺，每自比于管仲、乐毅，时人莫之“许”也', '许：承认同意')",1
"('“惟”博陵崔州平、颍川徐庶元直与亮友善，谓为信然', '惟：只有')",1
"('惟博陵崔州平、颍川徐庶元直与亮“友善”，谓为信然', '友善：友好，关系好')",1
"('惟博陵崔州平、颍川徐庶元直与亮友善，谓为“信然”', '信然：确实这样')",1
"('时“先主”屯新野', '先主：先，先帝，主，刘备')",1
"('时先主“屯”新野', '屯：驻扎')",1
"('时先主屯“新野”', '新野：现河南省新野县')",1
"('徐庶见先主，先主“器”之，谓先主曰：诸葛孔明者，卧龙也，将军岂愿见之乎', '器：器重重视')",1
"('徐庶见先主，先主器之，“谓”先主曰：诸葛孔明者，卧龙也，将军岂愿见之乎', '谓：对，说，告诉')",1
"('徐庶见先主，先主器之，谓先主曰：诸葛孔明者，卧龙也，将军“岂”愿见之乎', '岂：大概，是否')",1
"('徐庶见先主，先主器“之”，谓先主曰：诸葛孔明者，卧龙也，将军岂愿见之乎', '之：代词，代诸葛亮')",1
"('庶曰：此人可“就见”，不可屈致也', '就见：意思是到诸葛亮那里去拜访')",1
"('庶曰：此人可“就”见，不可屈致也', '就：接近趋向')",1
"('庶曰：此人可就见，不可“屈致”也', '屈致：委屈，召来')",1
"('庶曰：此人可就见，不可屈“致”也', '致：招致引来')",1
"('将军宜“枉驾”顾之', '枉驾：屈尊')",1
"('将军宜“枉”驾顾之', '枉：委屈')",1
"('将军宜枉“驾”顾之', '驾：车马，借车马指刘备')",1
"('将军宜枉驾“顾”之', '顾：拜访')",1
"('“由是”先主遂诣亮，凡三往，乃见', '由是：因此')",1
"('由是先主“遂”诣亮，凡三往，乃见', '遂：于是，就')",1
"('由是先主遂“诣”亮，凡三往，乃见', '诣：去，到')",1
"('由是先主遂诣亮，“凡”三往，乃见', '凡：总共')",1
"('由是先主遂诣亮，凡三往，“乃见”', '乃见：才见到')",1
"('“因”屏人曰：汉室倾颓，奸臣窃命，主上蒙尘', '因：于是，就')",1
"('因“屏”人曰：汉室倾颓，奸臣窃命，主上蒙尘', '屏：这里是命人退避的意思')",1
"('因屏人曰：汉室倾颓，“奸臣”窃命，主上蒙尘', '奸臣：指董卓曹操等')",1
"('因屏人曰：汉室倾颓，奸臣“窃命”，主上蒙尘', '窃命：盗用皇帝的政令')",1
"('因屏人曰：汉室倾颓，奸臣窃命，主上“蒙尘”', '蒙尘：蒙受风尘，专指皇帝遭难出奔')",1
"('“孤”不度德量力，欲信大义于天下', '孤：古代王侯的自称')",1
"('孤不度德量力，“欲信”大义于天下', '欲信：通伸，伸张')",1
"('“而”智术浅短，遂用猖蹶，至于今日', '而：表转折')",1
"('而“智术”浅短，遂用猖蹶，至于今日', '智术：智谋，才识')",1
"('而智术浅短，遂“用”猖蹶，至于今日', '用：因此')",1
"('而智术浅短，遂用“猖蹶”，至于今日', '猖蹶：这里是失败的意思')",1
"('“然”志犹未已，君谓计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '然：然而')",1
"('然志“犹”未已，君谓计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '犹：仍，还')",1
"('然志犹未“已”，君谓计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '已：停止，罢休')",1
"('然志犹未已，君“谓”计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '谓：认为')",1
"('然志犹未已，君谓“计”将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '计：计策')",1
"('然志犹未已，君谓计将“安”出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '安：疑问代词，怎么')",1
"('然志犹未已，君谓计将安“出”亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数', '出：产生')",1
"('然志犹未已，君谓计将安出亮答曰：“自”董卓已来，豪杰并起，跨州连郡者不可胜数', '自：从')",1
"('然志犹未已，君谓计将安出亮答曰：自董卓“已来”，豪杰并起，跨州连郡者不可胜数', '已来：已，通以，表时间')",1
"('然志犹未已，君谓计将安出亮答曰：自董卓已来，豪杰并起，“跨”州连郡者不可胜数', '跨：占据')",1
"('然志犹未已，君谓计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可“胜”数', '胜：尽')",1
"('曹操“比于”袁绍，则名微而众寡', '比于：同，相比')",1
"('曹操比于袁绍，则名微而“众寡”', '众寡：人少')",1
"('然操遂能“克”绍，以弱为强者，非惟天时，抑亦人谋也', '克：战胜')",1
"('然操遂能克绍，以弱“为”强者，非惟天时，抑亦人谋也', '为：以为，变成')",1
"('然操遂能克绍，以弱为强“者”，非惟天时，抑亦人谋也', '者：的原因')",1
"('然操遂能克绍，以弱为强者，“非惟”天时，抑亦人谋也', '非惟：不仅')",1
"('然操遂能克绍，以弱为强者，非惟天时，“抑”亦人谋也', '抑：而且')",1
"('然操遂能克绍，以弱为强者，非惟天时，抑“亦”人谋也', '亦：也')",1
"('然操遂能克绍，以弱为强者，非惟天时，抑亦人“谋”也', '谋：筹划')",1
"('“今”操已拥百万之众，挟天子而令诸侯，此诚不可与争锋', '今：现在')",1
"('今操已拥百万之众，“挟”天子而令诸侯，此诚不可与争锋', '挟：挟持，控制')",1
"('今操已拥百万之众，挟天子而“令”诸侯，此诚不可与争锋', '令：号令')",1
"('今操已拥百万之众，挟天子而令“诸侯”，此诚不可与争锋', '诸侯：这里指当时割据一方的军阀')",1
"('今操已拥百万之众，挟天子而令诸侯，“此”诚不可与争锋', '此：这')",1
"('今操已拥百万之众，挟天子而令诸侯，此“诚”不可与争锋', '诚：的确')",1
"('今操已拥百万之众，挟天子而令诸侯，此诚不可与“争锋”', '争锋：争强，争胜')",1
"('孙权据有江东，“已历”三世，国险而民附，贤能为之用，此可以为援而不可图也', '已历：已经经历')",1
"('孙权据有江东，已历三世，国险而民附，贤能为之用，此可以为“援”而不可图也', '援：外援')",1
"('孙权据有江东，已历三世，国险而民附，贤能为之用，此可以为援而不可“图”也', '图：谋取')",1
"('孙权“据”有江东，已历三世，国险而民附，贤能为之用，此可以为援而不可图也', '据：占据')",1
"('荆州北据汉、沔，“利”尽南海，东连吴会，西通巴蜀，此用武之国，而其主不能守，此殆天所以资将军，将军岂有意乎', '利：物资')",1
"('荆州北据汉、沔，利“尽”南海，东连吴会，西通巴蜀，此用武之国，而其主不能守，此殆天所以资将军，将军岂有意乎', '尽：全部取得')",1
"('荆州北据汉、沔，利尽南海，东“连”吴会，西通巴蜀，此用武之国，而其主不能守，此殆天所以资将军，将军岂有意乎', '连：连接')",1
"('荆州北据汉、沔，利尽南海，东连吴会，西“通”巴蜀，此用武之国，而其主不能守，此殆天所以资将军，将军岂有意乎', '通：到达')",1
"('荆州北据汉、沔，利尽南海，东连吴会，西通巴蜀，此用武之国，而其主不能守，此“殆”天所以资将军，将军岂有意乎', '殆：大概')",1
"('荆州北据汉、沔，利尽南海，东连吴会，西通巴蜀，此用武之国，而其主不能守，此殆天所以“资”将军，将军岂有意乎', '资：资助，给予')",1
"('荆州北据汉、沔，利尽南海，东连吴会，西通巴蜀，此用武之国，而其主不能守，此殆天“所以”资将军，将军岂有意乎', '所以：用来')",1
"('益州“险塞”，沃野千里，天府之土，高祖因之以成帝业', '险塞：险峻的要塞')",1
"('益州险塞，沃野千里，天府之土，“高祖”因之以成帝业', '高祖：刘邦')",1
"('益州险塞，沃野千里，天府之土，高祖“因”之以成帝业', '因：依靠，凭')",1
"('刘璋暗弱，张鲁在北，民“殷”国富而不知存恤，智能之士思得明君', '殷：兴旺富裕')",1
"('刘璋暗弱，张鲁在北，民殷国富“而”不知存恤，智能之士思得明君', '而：但是')",1
"('刘璋暗弱，张鲁在北，民殷国富而不知“存恤”，智能之士思得明君', '存恤：爱抚爱惜')",1
"('刘璋暗弱，张鲁在北，民殷国富而不知存“恤”，智能之士思得明君', '恤：体恤体谅')",1
"('将军既帝室之“胄”，信义著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修政理', '胄：后代')",1
"('将军既帝室之胄，“信义”著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修政理', '信义：信用道义')",1
"('将军既帝室之胄，信义“著”于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修政理', '著：闻名')",1
"('将军既帝室之胄，信义著于四海，“总揽”英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修政理', '总揽：广泛地罗致')",1
"('将军既帝室之胄，信义著于四海，总“揽”英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修政理', '揽：这里有招致的意思')",1
"('将军既帝室之胄，信义著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其“岩阻”，西和诸戎，南抚夷越，外结好孙权，内修政理', '岩阻：险阻，指形势险要的地方')",1
"('将军既帝室之胄，信义著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，“内”修政理', '内：对内')",1
"('将军既帝室之胄，信义著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内“修”政理', '修：治理')",1
"('将军既帝室之胄，信义著于四海，总揽英雄，思贤如渴，若跨有荆、益，保其岩阻，西和诸戎，南抚夷越，外结好孙权，内修“政理”', '政理：政治')",1
"('天下有变，则命一上将将荆州之军以向宛、洛，将军“身”率益州之众出于秦川，百姓孰敢不箪食壶浆，以迎将军者乎', '身：亲自')",1
"('天下有变，则命一上将将荆州之军以向宛、洛，将军身率益州之众出于秦“川”，百姓孰敢不箪食壶浆，以迎将军者乎', '川：平野')",1
"('于是与亮情好“日”密', '日：一天天')",1
"('关羽、张飞等不“悦”，先主解之曰：孤之有孔明，犹鱼之有水也', '悦：高兴')",1
"('关羽、张飞等不悦，先主解“之”曰：孤之有孔明，犹鱼之有水也', '之：代词，代与诸葛亮关系变好这件事')",1
"('关羽、张飞等不悦，先主解“之”曰：孤之有孔明，犹鱼之有水也', '之：主谓之间取消句子的独立性')",1
"('关羽、张飞等不悦，先主解之曰：孤之有孔明，“犹”鱼之有水也', '犹：好像')",1
"('“愿”诸君勿复言', '愿：希望')",1
"('“唐雎”不辱使命秦王使人谓安陵君曰：寡人欲以五百里之地易安陵，安陵君其许寡人', '唐雎：也作唐且，人名')",1
"('唐雎不“辱”使命秦王使人谓安陵君曰：寡人欲以五百里之地易安陵，安陵君其许寡人', '辱：辱没辜负')",1
"('唐雎不辱使命“秦王”使人谓安陵君曰：寡人欲以五百里之地易安陵，安陵君其许寡人', '秦王：即秦始皇嬴政，当时他还没有称皇帝')",1
"('唐雎不辱“使”命秦王使人谓安陵君曰：寡人欲以五百里之地易安陵，安陵君其许寡人', '使：派遣，派出')",1
"('唐雎不辱使命秦王使人谓安陵君曰：寡人“欲”以五百里之地易安陵，安陵君其许寡人', '欲：想')",1
"('安陵君曰：大王加惠，“以”大易小，甚善', '以：用，用作介词')",1
"('唐雎不辱使命秦王使人谓安陵君曰：寡人欲以五百里“之”地易安陵，安陵君其许寡人', '之：的')",1
"('虽然，受地于先王，愿终“守”之，弗敢易', '守：守护')",1
"('虽然，受地于先王，愿终守之，弗敢“易”', '易：交换')",1
"('安陵君受地于先王而守之，虽千里不敢易也，岂“直”五百里哉', '直：只，仅仅')",1
"('秦王怫然怒，谓唐雎曰：“公”亦尝闻天子之怒乎', '公：相当于先生，古代对人的客气称谓')",1
"('唐雎曰：大王尝闻“布衣”之怒乎', '布衣：指平民')",1
"('秦王曰：布衣之怒，亦免冠徒跣，以头“抢”地耳', '抢：撞')",1
"('秦王曰：布衣之怒，亦免冠“徒”跣，以头抢地耳', '徒：光着')",1
"('唐雎曰：此“庸夫”之怒也，非士之怒也', '庸夫：平庸无能的人')",1
"('唐雎曰：此庸夫之怒也，非“士”之怒也', '士：这里指有才能有胆识的人')",1
"('要离之刺庆忌也，“仓”鹰击于殿上', '仓：通苍，苍鹰')",1
"('此三子者，皆布衣之士也，怀怒未发，“休祲”降于天，与臣而将四矣', '休祲：吉凶的征兆')",1
"('此三子者，皆布衣之士也，怀怒未发，“休”祲降于天，与臣而将四矣', '休：吉祥')",1
"('此三子者，皆布衣之士也，怀怒未发，休“祲”降于天，与臣而将四矣', '祲：不祥')",1
"('此三子者，皆布衣之士也，怀怒未发，休祲降“于”天，与臣而将四矣', '于：从')",1
"('“若”士必怒，伏尸二人，流血五步，天下缟素，今日是也', '若：如果')",1
"('若士“必”怒，伏尸二人，流血五步，天下缟素，今日是也', '必：将要')",1
"('若士必怒，伏尸二人，流血五步，天下缟素，今日“是”也', '是：此，这样')",1
"('秦王色“挠”，长跪而谢之曰：先生坐', '挠：屈服')",1
"('秦王色挠，长跪而“谢”之曰：先生坐', '谢：认错，道歉')",1
"('寡人“谕”矣：夫韩、魏灭亡，而安陵以五十里之地存者，徒以有先生也', '谕：通喻，明白，懂得')",1
"('寡人谕矣：夫韩、魏灭亡，而安陵“以”五十里之地存者，徒以有先生也', '以：凭借')",1
"('寡人谕矣：夫韩、魏灭亡，而安陵以五十里之地“存”者，徒以有先生也', '存：幸存')",1
"('寡人谕矣：夫韩、魏灭亡，而安陵以五十里之地存“者”，徒以有先生也', '者：原因')",1
"('寡人谕矣：夫韩、魏灭亡，而安陵以五十里之地存者，“徒”以有先生也', '徒：只')",1
"('寡人谕矣：夫韩、魏灭亡，而安陵“以”五十里之地存者，徒以有先生也', '以：因为')",1
"('陈涉“世家”陈胜者，阳城人也，字涉', '世家：《史记》传记的一种，主要是为王侯将相所作的传记')",1
"('陈涉世家陈胜者，“阳城”人也，字涉', '阳城：今河南登封东南')",1
"('吴广者，“阳夏”人也，字叔', '阳夏：今河南太康县')",1
"('陈涉少时，尝与人“佣”耕，辍耕之垄上，怅恨久之，曰：苟富贵，无相忘', '佣：被雇佣')",1
"('陈涉少时，尝与人佣耕，辍耕“之”垄上，怅恨久之，曰：苟富贵，无相忘', '之：动词，去往')",1
"('陈涉少时，尝与人佣耕，辍耕之垄上，“怅”恨久之，曰：苟富贵，无相忘', '怅：失意，不痛快')",1
"('陈涉少时，尝与人佣耕，辍耕“之”垄上，怅恨久之，曰：苟富贵，无相忘', '之：语气助词，不译')",1
"('佣者笑而应曰：“若”为佣耕，何富贵也', '若：代词，你，指陈胜')",1
"('燕雀安知“鸿鹄”之志哉', '鸿鹄：天鹅，这里比喻有远大抱负的人')",1
"('二世元年七月，发“闾左”适戍渔阳，九百人屯大泽乡', '闾左：指贫民，古时贫者居住闾左，富者居住闾右')",1
"('二世元年七月，发闾左“适”戍渔阳，九百人屯大泽乡', '适：通谪')",1
"('二世元年七月，发闾左“适戍”渔阳，九百人屯大泽乡', '适戍：发配去守边')",1
"('二世元年七月，发闾左适戍“渔阳”，九百人屯大泽乡', '渔阳：今北京密云西南')",1
"('陈胜吴广皆次“当行”，为屯长', '当行：当在征发之列')",1
"('陈胜吴广皆次当行，为“屯长”', '屯长：戍守队伍的小头目')",1
"('陈胜吴广乃谋曰：今“亡”亦死，举大计亦死', '亡：逃跑，逃走')",1
"('“等”死，死国可乎', '等：同样')",1
"('等死，“死国”可乎', '死国：为国事而死')",1
"('陈胜曰：天下“苦秦”久矣', '苦秦：苦于秦')",1
"('扶苏以“数”谏故，上使外将兵', '数：屡次')",1
"('扶苏以数“谏”故，上使外将兵', '谏：古代下级对上级提意见或建议，劝诫')",1
"('扶苏以数谏故，“上”使外将兵', '上：臣下对皇帝的尊称，指秦始皇嬴政')",1
"('“项燕”为楚将，数有功，爱士卒，楚人怜之', '项燕：战国末年楚国著名将领，项梁之父西楚霸王项羽的祖父，曾大败秦将李信')",1
"('项燕为楚将，数有功，爱士卒，楚人“怜”之', '怜：爱戴')",1
"('今“诚”以吾众诈自称公子扶苏项燕，为天下唱，宜多应者', '诚：果真，表假设')",1
"('今诚以吾众诈自称公子扶苏项燕，为天下“唱”，宜多应者', '唱：通倡，倡导')",1
"('今诚以吾众诈自称公子扶苏项燕，为天下唱，“宜”多应者', '宜：应当')",1
"('卜者知其指意，曰：“足下”事皆成，有功', '足下：指对方，古人对于别人的敬称')",1
"('陈胜吴广喜，“念鬼”，曰：此教我先威众耳', '念鬼：考虑卜鬼的事')",1
"('陈胜吴广喜，“念”鬼，曰：此教我先威众耳', '念：考虑思索')",1
"('乃“丹”书帛曰陈胜王，置人所罾鱼腹中', '丹：朱砂')",1
"('乃丹“书”帛曰陈胜王，置人所罾鱼腹中', '书：写')",1
"('乃丹书帛曰陈胜“王”，置人所罾鱼腹中', '王：称王')",1
"('乃丹书帛曰陈胜王，置人所“罾”鱼腹中', '罾：鱼网，这里作动词，是用鱼网捕的意思')",1
"('卒买鱼烹食，得鱼腹中书，固“以”怪之矣', '以：通已，已经')",1
"('又“间令”吴广之次所旁丛祠中，夜篝火，狐鸣呼曰：大楚兴，陈胜王', '间令：暗使')",1
"('又“间”令吴广之次所旁丛祠中，夜篝火，狐鸣呼曰：大楚兴，陈胜王', '间：私自，偷着')",1
"('又间令吴广之“次所”旁丛祠中，夜篝火，狐鸣呼曰：大楚兴，陈胜王', '次所：旅行或行军时临时驻扎的地方')",1
"('又间令吴广之次所旁“丛祠”中，夜篝火，狐鸣呼曰：大楚兴，陈胜王', '丛祠：树木荫蔽的神庙')",1
"('“旦日”，卒中往往语，皆指目陈胜', '旦日：明天，第二天')",1
"('旦日，卒中往往语，皆“指目”陈胜', '指目：指指点点，互相以目示意')",1
"('“将尉”醉，广故数言欲亡，忿恚尉，令辱之，以激怒其众', '将尉：押送的军官')",1
"('尉果“笞”广', '笞：用鞭杖或竹板打')",1
"('尉“剑挺”，广起，夺而杀尉', '剑挺：拔剑出鞘')",1
"('召令徒属曰：“公等”遇雨，皆已失期，失期当斩', '公等：你们诸位')",1
"('召令徒属曰：“公”等遇雨，皆已失期，失期当斩', '公：对对方的敬称')",1
"('徒属皆曰：敬“受命”', '受命：听从号令')",1
"('“袒右”，称大楚', '袒右：露出右臂')",1
"('攻大泽乡，收而攻“蕲”', '蕲：今安徽宿州南')",1
"('蕲下，乃令“符离”人葛婴将兵徇蕲以东', '符离：今安徽宿州')",1
"('蕲下，乃令符离人葛婴将兵“徇”蕲以东', '徇：指率军巡行，使人降服')",1
"('“比”至陈，车六七百乘，骑千余，卒数万人', '比：等到')",1
"('比至“陈”，车六七百乘，骑千余，卒数万人', '陈：秦时县名，今河南淮阳')",1
"('攻陈，陈守令皆不在，独“守丞”与战谯门中', '守丞：守城的当地行政助理官')",1
"('数日，号令召“三老”豪杰与皆来会计事', '三老：封建社会里管教化的乡官')",1
"('数日，号令召三老“豪杰”与皆来会计事', '豪杰：指当地有声望的人')",1
"('三老豪杰皆曰：将军身“被”坚执锐，伐无道，诛暴秦，复立楚国之社稷，功宜为王', '被：通披，穿')",1
"('三老豪杰皆曰：将军身被“坚”执锐，伐无道，诛暴秦，复立楚国之社稷，功宜为王', '坚：指铁甲')",1
"('三老豪杰皆曰：将军身被坚执“锐”，伐无道，诛暴秦，复立楚国之社稷，功宜为王', '锐：指武器')",1
"('三老豪杰皆曰：将军身被坚执锐，伐无道，诛暴秦，复立楚国之“社稷”，功宜为王', '社稷：社是土地神，稷是谷神')",1
"('当此时，诸郡县苦秦吏者，皆“刑”其长吏，杀之以应陈涉', '刑：惩罚')",1
"('乃以吴叔为假王，监诸将以西击“荥阳”', '荥阳：位于今河南省，是古代的军事重镇')",1
"('当此时，“楚兵”数千人为聚者，不可胜数', '楚兵：指楚地的起义军')",1
"('当此时，楚兵数千人“为聚”者，不可胜数', '为聚：结成一伙')",1
"('当此时，楚兵数千人为“聚”者，不可胜数', '聚：集合在一起')",1
"('婴后闻陈王已立，因杀襄强，“还报”', '还报：回去向陈胜汇报')",1
"('周文，陈之贤人也，尝为项燕军“视日”，事春申君，自言习兵，陈王与之将军印，西击秦', '视日：占卜日子吉凶的官')",1
"('行收兵至“关”，车千乘，卒数十万，至戏，军焉', '关：指函谷关')",1
"('秦令少府章邯免“郦”山徒人奴产子生，悉发以击楚大军，尽败之', '郦：今作骊')",1
"('陈王怒，“捕系”武臣等家室，欲诛之', '捕系：逮捕拘禁')",1
"('“柱国”曰：秦未亡而诛赵王将相家属，此生一秦也', '柱国：指蔡赐')",1
"('赵王将相相与谋曰：“王王”赵，非楚意也', '王王：前一个王字是名词，指武臣，后一个王字是动词，称王的意思')",1
"('计莫如毋西兵，“使使”北徇燕地以自广也', '使使：前一个使字是动词，派遣')",1
"('使者“五反”，陈王乃立宁陵君咎为魏王，遣之国', '五反：指往返了五次')",1
"('使者五“反”，陈王乃立宁陵君咎为魏王，遣之国', '反：同返')",1
"('将军田臧等相与谋曰：“周章”军已破矣，秦兵旦暮至，我围荥阳城弗能下，秦军至，必大败', '周章：即上文中的周文')",1
"('今假王骄，不知“兵权”，不可与计，非诛之，事恐败', '兵权：指用兵的计谋策略')",1
"('因相与“矫”王令以诛吴叔，献其首于陈王', '矫：假托')",1
"('田臧乃使诸将李归等守荥阳城，自以精兵西迎秦军于“敖仓”', '敖仓：秦代在敖山上筑仓储粮，所以叫敖仓，也叫敖庾')",1
"('阳城人邓说将兵居“郯”，章邯别将击破之，邓说军散走陈', '郯：在今山东省郯城县西，当时章邯的军队并没有到达那里，不当在郯交战')",1
"('陈王初立时，陵人秦嘉铚人董譄符离人朱鸡石取虑人郑布徐人丁疾等皆“特”起，将兵围东海守庆于郯', '特：单独')",1
"('腊月，陈王之汝阴，还至下城父，其“御”庄贾杀以降秦', '御：驾车的人')",1
"('陈胜葬砀，“谥”曰隐王', '谥：古人有地位的人死后，按其生平事迹给予的称号')",1
"('陈胜葬砀，谥曰“隐”王', '隐：有功业未显使人哀伤之意')",1
"('秦传留至咸阳，“车裂”留以徇', '车裂：古代的一种酷刑，用五马分尸')",1
"('秦传留至咸阳，车裂留以“徇”', '徇：这里是示众的意思')",1
"('且楚“首事”，当令于天下', '首事：指首先起兵反秦')",1
"('“鄱盗”当阳君黥布之兵相收，复击秦左右校，破之青波，复以陈为楚', '鄱盗：黥布在陈胜起义前曾在鄱阳一带的长江中为盗，故称鄱盗')",1
"('鄱盗当阳君黥布之兵“相收”，复击秦左右校，破之青波，复以陈为楚', '相收：指吕臣与黥布的军队互相联合')",1
"('会项梁立怀“王”孙心为楚王', '王：称王')",1
"('陈胜王“凡”六月', '凡：总共')",1
"('已为王，“王陈”', '王陈：即王于陈，在陈地做王')",1
"('自“辩数”，乃置，不肯为通', '辩数：反复解说')",1
"('入宫，见殿屋帷帐，客曰：“夥颐”', '夥颐：意思是真多呀')",1
"('入宫，见殿屋帷帐，客曰：“夥”颐', '夥：多')",1
"('入宫，见殿屋帷帐，客曰：夥“颐”', '颐：语气助词，相当于呀')",1
"('客出入愈益“发舒”，言陈王故情', '发舒：放肆，随便')",1
"('或说陈王曰：客愚无知，“颛”妄言，轻威', '颛：通专')",1
"('或说陈王曰：客愚无知，颛“妄言”，轻威', '妄言：胡说')",1
"('诸将徇地，至，令之不是者，“系”而罪之，以苛察为忠', '系：拘捕')",1
"('诸将徇地，至，令之不是者，系而“罪之”，以苛察为忠', '罪之：把他判罪')",1
"('其所不善者，弗“下吏”，辄自治之', '下吏：交给执法官吏')",1
"('高祖时为陈涉置守頉三十家砀，至今“血食”', '血食：享受祭祀')",1
"('吾闻“贾生”之称曰：秦孝公据肴函之固，拥雍州之地，君臣固守，以窥周室，有席卷天下、包举宇内、囊括四海之意，并吞八荒之心', '贾生：指贾谊')",1
"('“满井”游记燕地寒，花朝节后，余寒犹厉', '满井：明清时期北京东北角的一个游览地，因有一口古井，井高于地，泉高于井，四时不落，所以叫满井')",1
"('满井游记“燕地”寒，花朝节后，余寒犹厉', '燕地：指今河北北部辽宁西部北京一带')",1
"('满井游记燕地寒，花朝节后，余寒“犹”厉', '犹：仍然')",1
"('冻风时“作”，作则飞沙走砾', '作：起，兴起')",1
"('冻风时作，作则飞沙走“砾”', '砾：小石块，碎石子')",1
"('“局促”一室之内，欲出不得', '局促：拘束，形容受到束缚而不得舒展')",1
"('廿二日天稍“和”，偕数友出东直，至满井', '和：暖和')",1
"('廿二日天稍和，“偕”数友出东直，至满井', '偕：一同')",1
"('廿二日天稍和，偕数友出“东直”，至满井', '东直：北京东直门，在旧城东北角')",1
"('高柳夹堤，“土膏”微润，一望空阔，若脱笼之鹄', '土膏：肥沃的土地')",1
"('高柳夹堤，土“膏”微润，一望空阔，若脱笼之鹄', '膏：肥沃')",1
"('高柳夹堤，土膏微润，一望空阔，若脱笼之“鹄”', '鹄：一种水鸟，俗名天鹅')",1
"('“于时”冰皮始解，波色乍明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '于时：在这时')",1
"('于时“冰皮”始解，波色乍明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '冰皮：冰层')",1
"('于时冰皮“始”解，波色乍明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '始：刚刚')",1
"('于时冰皮始解，波色“乍”明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '乍：刚刚，开始，始，出')",1
"('于时冰皮始解，波色乍明，“鳞浪”层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '鳞浪：像鱼鳞似的细浪纹')",1
"('于时冰皮始解，波色“乍”明，鳞浪层层，清澈见底，晶晶然如镜之新开而冷光之乍出于匣也', '乍：突然')",1
